Content Type,Date,Program,Segment Description,Speaker Description,Speaker Name,Subtitle
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,Es ist ein gutes Gesetz.
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,Applaus von der ganzen Ampel.
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,Die das Zustandekommen des Heizungsgesetzes
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,wohl am liebsten schnell vergessen moechte.
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,"Bei uns im Studio ist Stephan Lamby,"
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Weil die Unsicherheit da ist.
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,Dokumentarfilmer mit Einblicken in die politische Welt in Berlin.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Dieser Entwurf wurde an die Bild-Zeitung durchgestochen.
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,Dieses Gesetz schafft Rechtssicherheit.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die hat daraufhin eine Kampagne gefahren.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Ein FDP-Abgeordneter nutzte den Begriff Heizungsverbotsgesetz.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Dass sollte den Menschen Angst machen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das hat es auch.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Welchen politischen Schaden hat das angerichtet?
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Ein dreifacher Schaden:
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die Koalition hat schlechte Umfragewerte.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Sie wird kein ehrgeizigeres Heizungsgesetz mehr entwickeln.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Haben die Buerger das Gefuehl, wir werden nicht vernuenftig regiert,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,verlieren sie das Vertrauen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das ist fuer niemanden gut.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Wir erinnern uns an ein Selfie von Rot-Gruen-Gelb.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Weshalb ist kurze Zeit spaeter diese Koalition im Dauerstreit,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,und zwar vor aller ÈOffentlichkeit?
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die FDP hat das parteipolitisch genutzt.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Er hat sich gefangen, aber er zeigt das."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,dann seien die Leute auch so flexibel.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das sind andere Typen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Scholz sagt:
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die der AfD haben sich verdoppelt gegenueber der Bundestagswahl.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die Umfragewerte der Ampel-Parteien sinken.
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Und auch die Investition im Raum steht.
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Weil die bei einer neuen Gasheizung zunaechst geringer ausfaellt
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,"als bei einer Waermepumpe, ist die Nachfrage hoch."
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,"Der Hersteller, von dem Menck Gaskessel bezieht,"
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,hatte fuer 2023 mit 100.000 zu produzierenden Geraeten geplant.
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Im Maerz wurde die Zahl auf 200.000 angehoben als Ziel.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Ohne Zweifel.
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Zwei Monate spaeter lagen 500.000 Bestellungen vor.
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Das ist von keinem Hersteller zu schaffen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Was glauben Sie, steht die AfD durch diesen Streit so gut da?"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das sei in anderen wohlhabenden Gesellschaften nicht anders.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,aktuell scheinen sie alle zur AfD zu gehen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,kann ich verstehen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Dass der Kanzler in so einer Situation sich Zeit nimmt,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das Draengeln ist unsere Aufgabe.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Uns Journalisten geht es oft nicht schnell genug.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Dass er sich Zeit fuer Entscheidungen nimmt, ist verstaendlich."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Er hat Kohlekraftwerke laenger laufen lassen, auch drei AKW."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Er wurde fuer seine pragmatische Politik im letzten Jahr gefeiert.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Er dachte, wenn er dafuer gefeiert wird,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Man muss bei Klimapolitik ehrgeizig sein.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Er hat versaeumt, die Menschen mitzunehmen."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Hat er versaeumt, die Menschen mitzunehmen?"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,sind staerker.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Die Beharrungskraefte in der Gesellschaft, in den Medien,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Enttaeuschte Waehler bleiben oft der naechsten Wahl fern,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Scholz und Lindner sind zurueckhaltender.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das erklaert es nur zum Teil.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Natuerlich haengt das auch mit der Performance der Regierung zusammen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Habeck zeigt seine Tiefs.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Er hat einige durchlitten.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Vom Kanzler forderten viele ein Machtwort.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Bei der Atomkraft hatte er das gesprochen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Wie bewerten Sie Scholz?
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Scholz hat eine eigene Art.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Was ihm vorgeworfen wird, das Zoegerliche,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"nicht beim Klima, bei der Ukraine-Politik,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,wuerde ich ihm nicht anlasten.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Wer so unter Druck steht, ich meine keine Umfragewerte:"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Robert Habeck hat etwas falsch verstanden.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"dass er bei diesem Thema versaeumt, die Menschen mitzunehmen?"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Wie konnte es Habeck passieren,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Es gibt einen Bodensatz, klar."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Sie verweisen auf den Bild-Artikel und auf die FDP.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Wir reden ein halbes Jahr uebers Heizungsgesetz.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Man kann es auch als Opposition in der Regierung sehen.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"sich ueber Parteigrenzen hinwegzusetzen,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Druck vor einer Eskalation des Krieges.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Die Zeiten von zwei Supermaechten,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,dass Habecks Wirtschaftsministerium ein Gesetz mit Maengeln entwarf.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Es begann damit,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Zwei Jahre lang begleiteten Sie die rot-gruen-gelbe Bundesregierung,"
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"""Ernstfall - Regieren am Limit""."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Kommenden Montag nach der tagesschau sehen wir Ihre Doku im Ersten:
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Schoen, dass Sie bei uns sind."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Danke, Stephan Lamby."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Wir sind Montag auf Ihre Dokumentation gespannt.
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Das ist zu lang - fuers Volk, fuers Klima, fuer die Regierung."
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"einer Welt im Osten und einer im Westen, sind laengst vorbei."
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,"Es geht nicht darum, wie man es veraendern kann,"
,2023-09-08,tagesthemen,,,,"Eine alte ÈOlheizung, Baujahr 1997."
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,"Wir planen, dass wir so zwischen 2035 und 2038 hier CO2-frei sind."
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,"Wir machen das, indem wir Waerme aus der Umwelt holen."
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,"Regensburg reagiert damit auf das neue Gebaeudeenergiegesetz,"
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,das ab 2024 gelten soll.
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,Es sind ÈUbergangsfristen bis zu zehn Jahren vorgesehen.
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,Heute ging es auch im Bundestag hoch her.
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,"Der Wirtschaftsminister versucht, zu besaenftigen."
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,Dieses Gesetz schafft Rechtssicherheit.
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,Das dauert 'ne Weile.
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,Es schuetzt die Verbraucher vor den hohen Energiepreisen.
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,Es sorgt fuer eine soziale Ausbalancierung des Gesetzes.
Sachinhalt,2023-09-08,tagesschau,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Thorsten Schröder,Die Opposition sieht das anders.
